Pos;technique;readLineIndent;diff;diff_ad_hoc;correct;answer;isCorrect;time;ParticipantNr;KindParticipant;ParticipantID;years_experience;exp_Quantil
48;indented;6;4;5;4;4;1;6430;14;PhDStudent;ps3;0;1
49;indented;8;0;1;9;9;1;4542;14;PhDStudent;ps3;0;1
50;indented;6;0;2;2;2;0;4306;14;PhDStudent;ps3;0;1
51;non_indented;4;0;1;6;6;1;9585;14;PhDStudent;ps3;0;1
52;non_indented;6;0;2;4;4;1;13671;14;PhDStudent;ps3;0;1
53;indented;4;0;0;2;2;1;2615;14;PhDStudent;ps3;0;1
54;indented;8;4;9;5;5;1;6849;14;PhDStudent;ps3;0;1
55;non_indented;4;2;4;6;6;1;8663;14;PhDStudent;ps3;0;1
56;indented;8;4;7;9;9;1;6563;14;PhDStudent;ps3;0;1
57;indented;4;4;5;8;8;1;4393;14;PhDStudent;ps3;0;1
58;non_indented;8;0;2;6;6;0;26465;14;PhDStudent;ps3;0;1
59;indented;6;4;6;3;3;1;5692;14;PhDStudent;ps3;0;1
60;indented;6;4;6;8;8;1;5442;14;PhDStudent;ps3;0;1
61;non_indented;8;4;6;3;6;1;10391;14;PhDStudent;ps3;0;1
62;indented;4;2;4;9;9;1;7109;14;PhDStudent;ps3;0;1
63;indented;6;2;4;1;1;1;4009;14;PhDStudent;ps3;0;1
64;indented;4;4;5;3;3;1;4359;14;PhDStudent;ps3;0;1
65;non_indented;8;2;5;7;7;1;8037;14;PhDStudent;ps3;0;1
66;indented;6;0;1;6;6;1;4127;14;PhDStudent;ps3;0;1
67;non_indented;6;2;5;5;5;1;10624;14;PhDStudent;ps3;0;1
68;indented;8;0;2;3;3;0;6565;14;PhDStudent;ps3;0;1
69;non_indented;8;4;7;3;5;1;16183;14;PhDStudent;ps3;0;1
70;indented;4;0;0;9;9;1;2590;14;PhDStudent;ps3;0;1
71;non_indented;4;4;5;2;2;1;12261;14;PhDStudent;ps3;0;1
72;indented;8;2;5;4;4;1;9455;14;PhDStudent;ps3;0;1
73;non_indented;8;2;6;4;4;1;11490;14;PhDStudent;ps3;0;1
74;indented;8;0;3;9;9;1;6380;14;PhDStudent;ps3;0;1
75;non_indented;6;0;1;7;7;1;13158;14;PhDStudent;ps3;0;1
76;indented;8;4;9;8;8;1;5126;14;PhDStudent;ps3;0;1
77;indented;4;2;4;7;7;1;5541;14;PhDStudent;ps3;0;1
78;non_indented;4;2;4;8;8;1;8944;14;PhDStudent;ps3;0;1
79;non_indented;4;4;5;5;5;1;12566;14;PhDStudent;ps3;0;1
80;indented;4;0;0;6;6;1;3389;14;PhDStudent;ps3;0;1
81;non_indented;6;0;2;5;5;1;6579;14;PhDStudent;ps3;0;1
82;indented;6;2;4;3;3;1;7753;14;PhDStudent;ps3;0;1
83;indented;8;0;2;7;7;1;8434;14;PhDStudent;ps3;0;1
84;non_indented;4;0;1;9;9;1;5960;14;PhDStudent;ps3;0;1
85;non_indented;6;2;5;1;1;1;14173;14;PhDStudent;ps3;0;1
86;indented;6;2;5;5;5;1;11668;14;PhDStudent;ps3;0;1
87;non_indented;4;4;5;2;2;1;27109;14;PhDStudent;ps3;0;1
88;non_indented;6;4;6;9;9;0;15261;14;PhDStudent;ps3;0;1
89;indented;8;2;6;8;8;1;14820;14;PhDStudent;ps3;0;1
90;indented;4;4;5;9;9;1;5212;14;PhDStudent;ps3;0;1
1;non_indented;6;0;2;9;9;1;4205;15;Student;s1;2;2
2;non_indented;4;2;4;4;4;1;4900;15;Student;s1;2;2
3;indented;4;0;0;7;7;1;2241;15;Student;s1;2;2
4;non_indented;6;4;6;3;3;1;8311;15;Student;s1;2;2
5;non_indented;6;2;5;9;9;1;6219;15;Student;s1;2;2
6;non_indented;4;0;1;5;5;1;3468;15;Student;s1;2;2
7;non_indented;4;0;0;6;6;1;1734;15;Student;s1;2;2
8;non_indented;4;2;4;2;2;1;4935;15;Student;s1;2;2
9;non_indented;4;4;5;8;8;1;7932;15;Student;s1;2;2
10;non_indented;6;4;6;6;6;1;11683;15;Student;s1;2;2
11;non_indented;8;2;6;6;6;1;7950;15;Student;s1;2;2
12;indented;4;2;4;3;3;1;2755;15;Student;s1;2;2
13;indented;6;0;1;5;5;1;3364;15;Student;s1;2;2
14;non_indented;8;4;6;4;5;0;7650;15;Student;s1;2;2
15;non_indented;8;0;3;6;6;1;8396;15;Student;s1;2;2
16;indented;6;2;4;4;4;1;5645;15;Student;s1;2;2
17;indented;6;0;1;2;2;1;4251;15;Student;s1;2;2
18;indented;4;4;5;6;6;1;3708;15;Student;s1;2;2
19;non_indented;8;0;2;6;6;1;5327;15;Student;s1;2;2
20;indented;4;2;4;1;1;1;3406;15;Student;s1;2;2
21;indented;8;4;7;3;3;1;7580;15;Student;s1;2;2
22;indented;6;4;6;4;4;1;3477;15;Student;s1;2;2
23;indented;4;2;4;1;1;1;3140;15;Student;s1;2;2
24;non_indented;4;4;5;3;3;1;8378;15;Student;s1;2;2
25;indented;6;4;6;6;6;1;4313;15;Student;s1;2;2
26;non_indented;8;0;3;7;7;1;10246;15;Student;s1;2;2
27;non_indented;6;4;6;9;9;1;7811;15;Student;s1;2;2
28;indented;6;2;5;4;4;1;6906;15;Student;s1;2;2
29;non_indented;6;4;5;9;9;1;6662;15;Student;s1;2;2
30;indented;6;0;2;8;8;1;4247;15;Student;s1;2;2
31;non_indented;8;2;5;7;7;1;6777;15;Student;s1;2;2
32;non_indented;4;0;1;7;7;1;3430;15;Student;s1;2;2
33;indented;8;2;6;7;7;1;4556;15;Student;s1;2;2
34;non_indented;4;2;4;9;9;1;4026;15;Student;s1;2;2
35;indented;4;0;0;2;2;1;2201;15;Student;s1;2;2
36;non_indented;6;0;1;2;2;1;4165;15;Student;s1;2;2
37;non_indented;6;2;5;9;9;1;7232;15;Student;s1;2;2
38;non_indented;8;4;9;8;8;1;9630;15;Student;s1;2;2
39;indented;8;2;6;1;1;1;4549;15;Student;s1;2;2
40;non_indented;6;2;4;3;3;1;6675;15;Student;s1;2;2
41;indented;8;0;2;5;7;0;4827;15;Student;s1;2;2
42;indented;8;2;5;9;9;1;4415;15;Student;s1;2;2
43;non_indented;8;4;7;2;2;1;7709;15;Student;s1;2;2
44;indented;8;4;7;7;7;1;4579;15;Student;s1;2;2
45;non_indented;8;2;6;8;8;1;7520;15;Student;s1;2;2
46;non_indented;8;0;2;1;1;1;5930;15;Student;s1;2;2
47;indented;4;4;5;3;3;1;2418;15;Student;s1;2;2
48;indented;6;4;5;4;4;1;3138;15;Student;s1;2;2
49;indented;8;0;1;9;9;1;3396;15;Student;s1;2;2
50;indented;6;0;2;2;2;1;3156;15;Student;s1;2;2
51;non_indented;4;0;1;6;6;1;2341;15;Student;s1;2;2
52;non_indented;6;0;2;4;4;1;3206;15;Student;s1;2;2
53;indented;4;0;0;2;2;1;1707;15;Student;s1;2;2
54;indented;8;4;9;5;5;1;5474;15;Student;s1;2;2
55;non_indented;4;2;4;6;6;1;4605;15;Student;s1;2;2
56;indented;8;4;7;9;9;1;4601;15;Student;s1;2;2
57;indented;4;4;5;8;8;1;2382;15;Student;s1;2;2
58;non_indented;8;0;2;6;6;1;7568;15;Student;s1;2;2
59;indented;6;4;6;3;3;1;4068;15;Student;s1;2;2
60;indented;6;4;6;8;8;1;3638;15;Student;s1;2;2
61;non_indented;8;4;6;3;3;1;7415;15;Student;s1;2;2
62;indented;4;2;4;9;9;1;2054;15;Student;s1;2;2
63;indented;6;2;4;1;3;0;2468;15;Student;s1;2;2
64;indented;4;4;5;3;3;1;2115;15;Student;s1;2;2
65;non_indented;8;2;5;7;7;1;8943;15;Student;s1;2;2
66;indented;6;0;1;6;6;1;2942;15;Student;s1;2;2
67;non_indented;6;2;5;5;8;0;9900;15;Student;s1;2;2
68;indented;8;0;2;3;3;1;4974;15;Student;s1;2;2
69;non_indented;8;4;7;3;3;1;11556;15;Student;s1;2;2
70;indented;4;0;0;9;9;1;1787;15;Student;s1;2;2
71;non_indented;4;4;5;2;2;1;7605;15;Student;s1;2;2
72;indented;8;2;5;4;4;1;6714;15;Student;s1;2;2
73;non_indented;8;2;6;4;4;1;7476;15;Student;s1;2;2
74;indented;8;0;3;9;9;1;4210;15;Student;s1;2;2
75;non_indented;6;0;1;7;7;1;3986;15;Student;s1;2;2
76;indented;8;4;9;8;8;1;3957;15;Student;s1;2;2
77;indented;4;2;4;7;7;1;2473;15;Student;s1;2;2
78;non_indented;4;2;4;8;8;1;4201;15;Student;s1;2;2
79;non_indented;4;4;5;5;5;1;6322;15;Student;s1;2;2
80;indented;4;0;0;6;6;1;1654;15;Student;s1;2;2
81;non_indented;6;0;2;5;5;1;3979;15;Student;s1;2;2
82;indented;6;2;4;3;3;1;3119;15;Student;s1;2;2
83;indented;8;0;2;7;7;1;4956;15;Student;s1;2;2
84;non_indented;4;0;1;9;9;1;2433;15;Student;s1;2;2
85;non_indented;6;2;5;1;1;1;10079;15;Student;s1;2;2
86;indented;6;2;5;5;5;1;3356;15;Student;s1;2;2
87;non_indented;4;4;5;2;2;1;4401;15;Student;s1;2;2
88;non_indented;6;4;6;9;9;1;7671;15;Student;s1;2;2
89;indented;8;2;6;8;8;1;6549;15;Student;s1;2;2
90;indented;4;4;5;9;9;1;2309;15;Student;s1;2;2
1;non_indented;6;0;2;9;9;1;13578;16;Professional;p5;9;3
2;non_indented;4;2;4;4;4;1;13401;16;Professional;p5;9;3
3;indented;4;0;0;7;7;1;5792;16;Professional;p5;9;3
4;non_indented;6;4;6;3;4;0;9080;16;Professional;p5;9;3
5;non_indented;6;2;5;9;1;0;22034;16;Professional;p5;9;3
6;non_indented;4;0;1;5;5;1;12744;16;Professional;p5;9;3
7;non_indented;4;0;0;6;6;1;3439;16;Professional;p5;9;3
8;non_indented;4;2;4;2;2;1;22928;16;Professional;p5;9;3
9;non_indented;4;4;5;8;8;1;12273;16;Professional;p5;9;3
10;non_indented;6;4;6;6;6;1;20328;16;Professional;p5;9;3
11;non_indented;8;2;6;6;8;0;17082;16;Professional;p5;9;3
12;indented;4;2;4;3;3;1;8135;16;Professional;p5;9;3
13;indented;6;0;1;5;5;1;4418;16;Professional;p5;9;3
14;non_indented;8;4;6;4;4;1;22785;16;Professional;p5;9;3
15;non_indented;8;0;3;6;6;1;7793;16;Professional;p5;9;3
16;indented;6;2;4;4;4;1;9553;16;Professional;p5;9;3
17;indented;6;0;1;2;2;1;3584;16;Professional;p5;9;3
18;indented;4;4;5;6;6;1;4640;16;Professional;p5;9;3
19;non_indented;8;0;2;6;6;1;22713;16;Professional;p5;9;3
20;indented;4;2;4;1;1;1;9064;16;Professional;p5;9;3
21;indented;8;4;7;3;3;1;13121;16;Professional;p5;9;3
22;indented;6;4;6;4;4;1;10833;16;Professional;p5;9;3
23;indented;4;2;4;1;1;1;9329;16;Professional;p5;9;3
24;non_indented;4;4;5;3;3;1;22089;16;Professional;p5;9;3
25;indented;6;4;6;6;6;1;6488;16;Professional;p5;9;3
26;non_indented;8;0;3;7;7;1;62800;16;Professional;p5;9;3
27;non_indented;6;4;6;9;4;0;9337;16;Professional;p5;9;3
28;indented;6;2;5;4;4;1;27049;16;Professional;p5;9;3
29;non_indented;6;4;5;9;9;1;13519;16;Professional;p5;9;3
30;indented;6;0;2;8;8;1;15119;16;Professional;p5;9;3
31;non_indented;8;2;5;7;7;1;11857;16;Professional;p5;9;3
32;non_indented;4;0;1;7;7;1;12609;16;Professional;p5;9;3
33;indented;8;2;6;7;7;1;10857;16;Professional;p5;9;3
34;non_indented;4;2;4;9;9;1;8481;16;Professional;p5;9;3
35;indented;4;0;0;2;2;1;4634;16;Professional;p5;9;3
36;non_indented;6;0;1;2;2;1;6704;16;Professional;p5;9;3
37;non_indented;6;2;5;9;9;1;11641;16;Professional;p5;9;3
38;non_indented;8;4;9;8;3;0;39384;16;Professional;p5;9;3
39;indented;8;2;6;1;1;1;9577;16;Professional;p5;9;3
40;non_indented;6;2;4;3;3;1;12400;16;Professional;p5;9;3
41;indented;8;0;2;5;5;1;17425;16;Professional;p5;9;3
42;indented;8;2;5;9;9;1;7241;16;Professional;p5;9;3
43;non_indented;8;4;7;2;2;1;30544;16;Professional;p5;9;3
44;indented;8;4;7;7;7;1;22695;16;Professional;p5;9;3
45;non_indented;8;2;6;8;8;1;10424;16;Professional;p5;9;3
46;non_indented;8;0;2;1;1;1;9897;16;Professional;p5;9;3
47;indented;4;4;5;3;3;1;4584;16;Professional;p5;9;3
48;indented;6;4;5;4;4;1;3401;16;Professional;p5;9;3
49;indented;8;0;1;9;9;1;8465;16;Professional;p5;9;3
50;indented;6;0;2;2;2;1;11056;16;Professional;p5;9;3
51;non_indented;4;0;1;6;6;1;4792;16;Professional;p5;9;3
52;non_indented;6;0;2;4;4;1;6975;16;Professional;p5;9;3
53;indented;4;0;0;2;2;1;2097;16;Professional;p5;9;3
54;indented;8;4;9;5;5;1;9593;16;Professional;p5;9;3
55;non_indented;4;2;4;6;6;1;13160;16;Professional;p5;9;3
56;indented;8;4;7;9;9;1;9024;16;Professional;p5;9;3
57;indented;4;4;5;8;8;1;3072;16;Professional;p5;9;3
58;non_indented;8;0;2;6;2;0;12722;16;Professional;p5;9;3
59;indented;6;4;6;3;3;1;10616;16;Professional;p5;9;3
60;indented;6;4;6;8;8;1;4368;16;Professional;p5;9;3
61;non_indented;8;4;6;3;2;0;24097;16;Professional;p5;9;3
62;indented;4;2;4;9;9;1;5792;16;Professional;p5;9;3
63;indented;6;2;4;1;1;1;3616;16;Professional;p5;9;3
64;indented;4;4;5;3;3;1;3183;16;Professional;p5;9;3
65;non_indented;8;2;5;7;7;1;10335;16;Professional;p5;9;3
66;indented;6;0;1;6;6;1;5904;16;Professional;p5;9;3
67;non_indented;6;2;5;5;5;1;8962;16;Professional;p5;9;3
68;indented;8;0;2;3;3;1;13968;16;Professional;p5;9;3
69;non_indented;8;4;7;3;3;1;13432;16;Professional;p5;9;3
70;indented;4;0;0;9;9;1;2312;16;Professional;p5;9;3
71;non_indented;4;4;5;2;2;1;15585;16;Professional;p5;9;3
72;indented;8;2;5;4;4;1;5720;16;Professional;p5;9;3
73;non_indented;8;2;6;4;5;0;4399;16;Professional;p5;9;3
74;indented;8;0;3;9;9;1;5329;16;Professional;p5;9;3
75;non_indented;6;0;1;7;7;1;4039;16;Professional;p5;9;3
76;indented;8;4;9;8;8;1;16544;16;Professional;p5;9;3
77;indented;4;2;4;7;7;1;4391;16;Professional;p5;9;3
78;non_indented;4;2;4;8;8;1;17065;16;Professional;p5;9;3
79;non_indented;4;4;5;5;6;0;6688;16;Professional;p5;9;3
80;indented;4;0;0;6;6;1;3890;16;Professional;p5;9;3
81;non_indented;6;0;2;5;5;1;10832;16;Professional;p5;9;3
82;indented;6;2;4;3;3;1;3921;16;Professional;p5;9;3
83;indented;8;0;2;7;7;1;4408;16;Professional;p5;9;3
84;non_indented;4;0;1;9;9;1;6889;16;Professional;p5;9;3
85;non_indented;6;2;5;1;1;1;7480;16;Professional;p5;9;3
86;indented;6;2;5;5;5;1;6536;16;Professional;p5;9;3
87;non_indented;4;4;5;2;2;1;33569;16;Professional;p5;9;3
88;non_indented;6;4;6;9;9;1;12352;16;Professional;p5;9;3
89;indented;8;2;6;8;8;1;6721;16;Professional;p5;9;3
90;indented;4;4;5;9;9;1;3216;16;Professional;p5;9;3
1;non_indented;6;0;2;9;9;1;6313;17;Professional;p6;3;2
2;non_indented;4;2;4;4;8;0;11767;17;Professional;p6;3;2
3;indented;4;0;0;7;7;1;3006;17;Professional;p6;3;2
4;non_indented;6;4;6;3;3;1;18081;17;Professional;p6;3;2
5;non_indented;6;2;5;9;9;1;12932;17;Professional;p6;3;2
6;non_indented;4;0;1;5;5;1;5553;17;Professional;p6;3;2
7;non_indented;4;0;0;6;6;1;2139;17;Professional;p6;3;2
8;non_indented;4;2;4;2;2;1;5699;17;Professional;p6;3;2
9;non_indented;4;4;5;8;8;1;9636;17;Professional;p6;3;2
10;non_indented;6;4;6;6;5;0;5747;17;Professional;p6;3;2
11;non_indented;8;2;6;6;8;0;12622;17;Professional;p6;3;2
12;indented;4;2;4;3;3;1;4975;17;Professional;p6;3;2
13;indented;6;0;1;5;5;1;7495;17;Professional;p6;3;2
14;non_indented;8;4;6;4;5;0;10410;17;Professional;p6;3;2
15;non_indented;8;0;3;6;6;1;12711;17;Professional;p6;3;2
16;indented;6;2;4;4;4;1;3608;17;Professional;p6;3;2
17;indented;6;0;1;2;2;1;4029;17;Professional;p6;3;2
18;indented;4;4;5;6;6;1;4556;17;Professional;p6;3;2
19;non_indented;8;0;2;6;6;1;16398;17;Professional;p6;3;2
20;indented;4;2;4;1;1;1;3644;17;Professional;p6;3;2
21;indented;8;4;7;3;1;0;10257;17;Professional;p6;3;2
22;indented;6;4;6;4;4;1;10332;17;Professional;p6;3;2
23;indented;4;2;4;1;1;1;4864;17;Professional;p6;3;2
24;non_indented;4;4;5;3;1;0;8494;17;Professional;p6;3;2
25;indented;6;4;6;6;6;1;6931;17;Professional;p6;3;2
26;non_indented;8;0;3;7;7;1;19583;17;Professional;p6;3;2
27;non_indented;6;4;6;9;9;1;8811;17;Professional;p6;3;2
28;indented;6;2;5;4;4;1;6260;17;Professional;p6;3;2
29;non_indented;6;4;5;9;9;1;24328;17;Professional;p6;3;2
30;indented;6;0;2;8;8;1;7078;17;Professional;p6;3;2
31;non_indented;8;2;5;7;6;0;29132;17;Professional;p6;3;2
32;non_indented;4;0;1;7;7;1;27649;17;Professional;p6;3;2
33;indented;8;2;6;7;7;1;8044;17;Professional;p6;3;2
34;non_indented;4;2;4;9;9;1;9488;17;Professional;p6;3;2
35;indented;4;0;0;2;2;1;2923;17;Professional;p6;3;2
36;non_indented;6;0;1;2;2;1;6006;17;Professional;p6;3;2
37;non_indented;6;2;5;9;9;1;10182;17;Professional;p6;3;2
38;non_indented;8;4;9;8;8;1;13043;17;Professional;p6;3;2
39;indented;8;2;6;1;1;1;6128;17;Professional;p6;3;2
40;non_indented;6;2;4;3;3;1;10967;17;Professional;p6;3;2
41;indented;8;0;2;5;5;1;8232;17;Professional;p6;3;2
42;indented;8;2;5;9;9;1;6557;17;Professional;p6;3;2
43;non_indented;8;4;7;2;2;1;28714;17;Professional;p6;3;2
44;indented;8;4;7;7;7;1;6644;17;Professional;p6;3;2
45;non_indented;8;2;6;8;8;1;20554;17;Professional;p6;3;2
46;non_indented;8;0;2;1;1;1;6399;17;Professional;p6;3;2
47;indented;4;4;5;3;3;1;6960;17;Professional;p6;3;2
48;indented;6;4;5;4;4;1;4230;17;Professional;p6;3;2
49;indented;8;0;1;9;9;1;5055;17;Professional;p6;3;2
50;indented;6;0;2;2;2;1;5491;17;Professional;p6;3;2
51;non_indented;4;0;1;6;6;1;10754;17;Professional;p6;3;2
52;non_indented;6;0;2;4;5;0;9503;17;Professional;p6;3;2
53;indented;4;0;0;2;2;1;2636;17;Professional;p6;3;2
54;indented;8;4;9;5;5;1;8282;17;Professional;p6;3;2
55;non_indented;4;2;4;6;5;0;9501;17;Professional;p6;3;2
56;indented;8;4;7;9;9;1;7359;17;Professional;p6;3;2
57;indented;4;4;5;8;8;1;3414;17;Professional;p6;3;2
58;non_indented;8;0;2;6;6;1;6580;17;Professional;p6;3;2
59;indented;6;4;6;3;3;1;7913;17;Professional;p6;3;2
60;indented;6;4;6;8;8;1;5745;17;Professional;p6;3;2
61;non_indented;8;4;6;3;2;0;15771;17;Professional;p6;3;2
62;indented;4;2;4;9;9;1;3412;17;Professional;p6;3;2
63;indented;6;2;4;1;1;1;3306;17;Professional;p6;3;2
64;indented;4;4;5;3;3;1;2758;17;Professional;p6;3;2
65;non_indented;8;2;5;7;7;1;22160;17;Professional;p6;3;2
66;indented;6;0;1;6;6;1;3746;17;Professional;p6;3;2
67;non_indented;6;2;5;5;5;1;13090;17;Professional;p6;3;2
68;indented;8;0;2;3;3;1;4909;17;Professional;p6;3;2
69;non_indented;8;4;7;3;3;1;17465;17;Professional;p6;3;2
70;indented;4;0;0;9;9;1;2239;17;Professional;p6;3;2
71;non_indented;4;4;5;2;2;1;16786;17;Professional;p6;3;2
72;indented;8;2;5;4;4;1;4931;17;Professional;p6;3;2
73;non_indented;8;2;6;4;9;0;11486;17;Professional;p6;3;2
74;indented;8;0;3;9;9;1;6241;17;Professional;p6;3;2
75;non_indented;6;0;1;7;7;1;6494;17;Professional;p6;3;2
76;indented;8;4;9;8;8;1;7345;17;Professional;p6;3;2
77;indented;4;2;4;7;7;1;5769;17;Professional;p6;3;2
78;non_indented;4;2;4;8;8;1;14638;17;Professional;p6;3;2
79;non_indented;4;4;5;5;5;1;19194;17;Professional;p6;3;2
80;indented;4;0;0;6;6;1;2450;17;Professional;p6;3;2
81;non_indented;6;0;2;5;5;1;6748;17;Professional;p6;3;2
82;indented;6;2;4;3;3;1;3154;17;Professional;p6;3;2
83;indented;8;0;2;7;7;1;3922;17;Professional;p6;3;2
84;non_indented;4;0;1;9;9;1;5677;17;Professional;p6;3;2
85;non_indented;6;2;5;1;1;1;9303;17;Professional;p6;3;2
86;indented;6;2;5;5;5;1;5380;17;Professional;p6;3;2
87;non_indented;4;4;5;2;2;1;11995;17;Professional;p6;3;2
88;non_indented;6;4;6;9;4;0;14326;17;Professional;p6;3;2
89;indented;8;2;6;8;8;1;5330;17;Professional;p6;3;2
90;indented;4;4;5;9;9;1;4294;17;Professional;p6;3;2
1;non_indented;6;0;2;9;9;1;8243;18;Professional;p3;6;3
2;non_indented;4;2;4;4;4;1;5957;18;Professional;p3;6;3
3;indented;4;0;0;7;7;1;2334;18;Professional;p3;6;3
4;non_indented;6;4;6;3;4;0;8814;18;Professional;p3;6;3
5;non_indented;6;2;5;9;1;0;6218;18;Professional;p3;6;3
6;non_indented;4;0;1;5;5;1;4139;18;Professional;p3;6;3
7;non_indented;4;0;0;6;6;1;3312;18;Professional;p3;6;3
8;non_indented;4;2;4;2;2;1;8032;18;Professional;p3;6;3
9;non_indented;4;4;5;8;8;1;11824;18;Professional;p3;6;3
10;non_indented;6;4;6;6;6;1;18113;18;Professional;p3;6;3
11;non_indented;8;2;6;6;6;1;28978;18;Professional;p3;6;3
12;indented;4;2;4;3;3;1;2781;18;Professional;p3;6;3
13;indented;6;0;1;5;5;1;3535;18;Professional;p3;6;3
14;non_indented;8;4;6;4;4;1;23383;18;Professional;p3;6;3
15;non_indented;8;0;3;6;6;1;7257;18;Professional;p3;6;3
16;indented;6;2;4;4;4;1;3316;18;Professional;p3;6;3
17;indented;6;0;1;2;2;1;4326;18;Professional;p3;6;3
18;indented;4;4;5;6;6;1;3687;18;Professional;p3;6;3
19;non_indented;8;0;2;6;6;1;9609;18;Professional;p3;6;3
20;indented;4;2;4;1;1;1;5259;18;Professional;p3;6;3
21;indented;8;4;7;3;3;1;6574;18;Professional;p3;6;3
22;indented;6;4;6;4;4;1;4766;18;Professional;p3;6;3
23;indented;4;2;4;1;1;1;2110;18;Professional;p3;6;3
24;non_indented;4;4;5;3;3;1;13946;18;Professional;p3;6;3
25;indented;6;4;6;6;6;1;6172;18;Professional;p3;6;3
26;non_indented;8;0;3;7;7;1;6682;18;Professional;p3;6;3
27;non_indented;6;4;6;9;9;1;9726;18;Professional;p3;6;3
28;indented;6;2;5;4;4;1;3550;18;Professional;p3;6;3
29;non_indented;6;4;5;9;9;1;9407;18;Professional;p3;6;3
30;indented;6;0;2;8;8;1;2582;18;Professional;p3;6;3
31;non_indented;8;2;5;7;7;1;8208;18;Professional;p3;6;3
32;non_indented;4;0;1;7;7;1;3064;18;Professional;p3;6;3
33;indented;8;2;6;7;7;1;5103;18;Professional;p3;6;3
34;non_indented;4;2;4;9;9;1;6829;18;Professional;p3;6;3
35;indented;4;0;0;2;2;1;2301;18;Professional;p3;6;3
36;non_indented;6;0;1;2;2;1;4437;18;Professional;p3;6;3
37;non_indented;6;2;5;9;9;1;7923;18;Professional;p3;6;3
38;non_indented;8;4;9;8;8;1;10733;18;Professional;p3;6;3
39;indented;8;2;6;1;1;1;5188;18;Professional;p3;6;3
40;non_indented;6;2;4;3;3;1;7547;18;Professional;p3;6;3
41;indented;8;0;2;5;5;1;6769;18;Professional;p3;6;3
42;indented;8;2;5;9;9;1;4986;18;Professional;p3;6;3
43;non_indented;8;4;7;2;5;0;25268;18;Professional;p3;6;3
44;indented;8;4;7;7;7;1;4519;18;Professional;p3;6;3
45;non_indented;8;2;6;8;8;1;8289;18;Professional;p3;6;3
46;non_indented;8;0;2;1;1;1;7704;18;Professional;p3;6;3
47;indented;4;4;5;3;3;1;2500;18;Professional;p3;6;3
48;indented;6;4;5;4;4;1;3079;18;Professional;p3;6;3
49;indented;8;0;1;9;9;1;2972;18;Professional;p3;6;3
50;indented;6;0;2;2;2;1;2239;18;Professional;p3;6;3
51;non_indented;4;0;1;6;6;1;2476;18;Professional;p3;6;3
52;non_indented;6;0;2;4;4;1;3406;18;Professional;p3;6;3
53;indented;4;0;0;2;2;1;1469;18;Professional;p3;6;3
54;indented;8;4;9;5;5;1;4317;18;Professional;p3;6;3
55;non_indented;4;2;4;6;6;1;3828;18;Professional;p3;6;3
56;indented;8;4;7;9;9;1;5188;18;Professional;p3;6;3
57;indented;4;4;5;8;8;1;1845;18;Professional;p3;6;3
58;non_indented;8;0;2;6;6;1;4094;18;Professional;p3;6;3
59;indented;6;4;6;3;3;1;4437;18;Professional;p3;6;3
60;indented;6;4;6;8;8;1;2797;18;Professional;p3;6;3
61;non_indented;8;4;6;3;3;1;9916;18;Professional;p3;6;3
62;indented;4;2;4;9;9;1;2078;18;Professional;p3;6;3
63;indented;6;2;4;1;1;1;2109;18;Professional;p3;6;3
64;indented;4;4;5;3;3;1;1469;18;Professional;p3;6;3
65;non_indented;8;2;5;7;7;1;4603;18;Professional;p3;6;3
66;indented;6;0;1;6;6;1;2109;18;Professional;p3;6;3
67;non_indented;6;2;5;5;5;1;3703;18;Professional;p3;6;3
68;indented;8;0;2;3;3;1;2969;18;Professional;p3;6;3
69;non_indented;8;4;7;3;3;1;10064;18;Professional;p3;6;3
70;indented;4;0;0;9;9;1;2102;18;Professional;p3;6;3
71;non_indented;4;4;5;2;2;1;6630;18;Professional;p3;6;3
72;indented;8;2;5;4;4;1;3188;18;Professional;p3;6;3
73;non_indented;8;2;6;4;4;1;6413;18;Professional;p3;6;3
74;indented;8;0;3;9;9;1;4297;18;Professional;p3;6;3
75;non_indented;6;0;1;7;7;1;2578;18;Professional;p3;6;3
76;indented;8;4;9;8;8;1;3456;18;Professional;p3;6;3
77;indented;4;2;4;7;7;1;2141;18;Professional;p3;6;3
78;non_indented;4;2;4;8;8;1;5531;18;Professional;p3;6;3
79;non_indented;4;4;5;5;5;1;7545;18;Professional;p3;6;3
80;indented;4;0;0;6;6;1;1843;18;Professional;p3;6;3
81;non_indented;6;0;2;5;5;1;7657;18;Professional;p3;6;3
82;indented;6;2;4;3;3;1;2344;18;Professional;p3;6;3
83;indented;8;0;2;7;7;1;3738;18;Professional;p3;6;3
84;non_indented;4;0;1;9;9;1;2782;18;Professional;p3;6;3
85;non_indented;6;2;5;1;1;1;5911;18;Professional;p3;6;3
86;indented;6;2;5;5;5;1;4288;18;Professional;p3;6;3
87;non_indented;4;4;5;2;2;1;6594;18;Professional;p3;6;3
88;non_indented;6;4;6;9;9;1;12009;18;Professional;p3;6;3
89;indented;8;2;6;8;8;1;4531;18;Professional;p3;6;3
90;indented;4;4;5;9;9;1;2349;18;Professional;p3;6;3
1;non_indented;6;0;2;9;9;1;8083;19;Professional;p8;14;3
2;non_indented;4;2;4;4;4;1;6091;19;Professional;p8;14;3
3;indented;4;0;0;7;7;1;3635;19;Professional;p8;14;3
4;non_indented;6;4;6;3;3;1;43786;19;Professional;p8;14;3
